Author,Title,Description,Genre,Banned
SocialMediaUser,UserComment,thought hes a muslim	  liking  strong christian value countries?,Misc,
SocialMediaUser,UserComment,there after him because more people are looking up islam and becoming muslim.,Misc,
SocialMediaUser,UserComment,i commend your honesty and bravery( not piers as piers works for the very media which is influenced),Misc,
SocialMediaUser,UserComment,muslim and the left usually think that the one who is louder is wining the debate,Misc,
SocialMediaUser,UserComment,this human trafficking kind is also a rape and child abuse justifierwhat a shock ..,Misc,
SocialMediaUser,UserComment,nice try piers . checkmate bro ! piers = book smart,Misc,
SocialMediaUser,UserComment,who is interviewing who here..? wtf just questions from both sides,Misc,
SocialMediaUser,UserComment,well done my brother andrew	 may allah bless you. piers everyone knows you are on the side of the zionists. so what if hammas knew what israel would do in response.does it make it right..??,Misc,
SocialMediaUser,UserComment,palestinian - such nation never existed	 before this land belongs to jews	 always,Misc,
SocialMediaUser,UserComment,they did say if u dont get the covid vaccine they will do something to u,Misc,
SocialMediaUser,UserComment,the idf has actually admitted they targeted the festival,Misc,
SocialMediaUser,UserComment,verified review | london to vancouver. i booked our trip with them as the price was unbeatable. our outward flight to vancouver was delayed by approx an hour. we were seated on the top deck and i was impressed by the room we had (window/aisle and  middle seats). the crew were great with our young sons offering them extra drinks	 pillows etc. food was ok (the kids mac cheese was better than the adult meals). entertainment was good and flight was smooth most of the way. on our return flight we again had a delay of about an hour but  mins of that was made up thanks to a strong tail wind. again we were on the top deck and it was so quiet up there it was lovely. food was again just ok. we had an incident where my son spilt a bottle of fanta all over himself midflight when everyone was asleep. he was drenched and i had no spare clothes for him. i spoke to a wonderful member of crew who couldnt be more helpful. she found some first class pjs for him to change into and gave him a couple of extra goodies and she checked up on us a few times after that commenting how good he had been throughout the flight. she really made what could have been a stressful situation much easier and her positive friendly attitude really helped me out. i was pleasently surprised by ba on both legs of our journey and i wouldnt hesitate to book with them again	 just a shame they cant up their game food wise.,Misc,
SocialMediaUser,UserComment,british airways from london to rome	 almost perfect on my last  flights. food was edible	 the flight attendant very pleasant. the problem with them is their policy to make people pay to choose their seats	 very ryanair.,Misc,
SocialMediaUser,UserComment,best line ever	 i would never do suicide its haram,Misc,
SocialMediaUser,UserComment,i love the fact  men can have strong opinions and still have an open discorce,Misc,
SocialMediaUser,UserComment,tells nothing but the truth. andrew is what this world needs! piers l,Misc,
SocialMediaUser,UserComment,he is trying to lead his guests to say what he wants them to say,Misc,
SocialMediaUser,UserComment,andrew is right about a lot of things but him being married with children and not being faithfull to one woman is just wrong	 that is not what you should be teaching young men to do,Misc,
SocialMediaUser,UserComment,hamas are kashmiris but before,Misc,
SocialMediaUser,UserComment,piers this whole video: do you believe hamas is a terror organization?,Misc,
SocialMediaUser,UserComment,this is the last piers inter i will ever watch.,Misc,
SocialMediaUser,UserComment,unpopular opinion: why do all people in this comment section support tate for not acknowledging october th as an act of terror? god have mercy with us!,Misc,
SocialMediaUser,UserComment,if the us had never gotten involved after the french were defeated in die bin phu	 	 americans wouldnt have died.,Misc,
SocialMediaUser,UserComment,piers: are you islamic fundamentalist ?,Misc,
SocialMediaUser,UserComment,. until they put a bullet in my head,Misc,
SocialMediaUser,UserComment,andrew-after all your words of wisdom.. you argue aggressively? who is this new person?,Misc,
SocialMediaUser,UserComment,people died??? one person was shot by a capitol police officer and one person died by natural causes.,Misc,
SocialMediaUser,UserComment,: piers wants tate to agree with him that chruchill was right for targetting civillians to win against nazis.,Misc,
SocialMediaUser,UserComment,asininity- an idiotic idea or act.,Misc,
SocialMediaUser,UserComment,top g is to intelligent for piers,Misc,
SocialMediaUser,UserComment,london to newcastle. been a while since i last flew british airways	 sad to see the same old planes in use and now very much looking their age for domestic use. technical issues delayed departure	 normal sure	 but the noise the plane made on taxi lasted far too long and was slightly alarming and not the norm. seat pitch belongs on a dodgy charter not the national carrier surely? last time flown i got a nice sandwich and drink	 this time its small bag of crisps and juice? its time ba stopped taking its domestic (no competition routes) for granted and upgrade the fleet on short trips	 the numbers onboard justify a better level of service considering the extra fees now attached for checked in luggage versus just carry on	 puts me off using their long haul option with ever increasing fees whilst oil prices have been rock bottom for how long now? kudos to the pilot for landing in monsoon like conditions with very limited visibility - if only the aircraft quality matched their pilots!,Misc,
SocialMediaUser,UserComment,trip verified | london heathrow to edinburgh. boarding efficient. flight was full so passengers asked to volunteer to check in hand luggage. by doing so they would get priority boarding. i took up the offer	 too out my laptop and carried it on to the plane. the aircraft is only two months old and i was sat at the back of the plane -  f. i am sure ryanair have more room. british airways on this aircraft are offering an ultra low cost service under a cloak of legacy carrier legitimacy.,Misc,
SocialMediaUser,UserComment,i like tate very much,Misc,
SocialMediaUser,UserComment,how does this shit only have  sum likes  but  mil views,Misc,
SocialMediaUser,UserComment,i think im tired of this bs about tate coercing women to make online videos	i mean are these people even aware what some of these women do online these days,Misc,
SocialMediaUser,UserComment,i travelled from london to sydney via singapore in british airways first class. i found the service outstanding	 food was good lots of choices and the wine list was also good. seat was comfortable	 but the thing i would fault is that the armrest does stick in to you when in the sleep position. would fly them again.,Misc,
SocialMediaUser,UserComment,why is piers trying to promote more division by asking these black and white questions as if there is no grey or nuanced to this very complicate and messy situation. obviously october th was not okay but like andrew said why are you starting in the middle???,Misc,
SocialMediaUser,UserComment,heres a hot take theres resources over there wile russia and the usa use religion for the next proxy war have your opinions on both sides codem both if ya want but its russia and the us that need the oil so this is to get you fired up remember theres a war in ukraine too world war  has happened and you just dont realize it,Misc,
SocialMediaUser,UserComment,abu is not incorrect.,Misc,
SocialMediaUser,UserComment,topg pierced the piers. amazing interview.,Misc,
SocialMediaUser,UserComment,andrew tate brainwashed,Misc,
SocialMediaUser,UserComment,all deaths in war and military occupations are tragic and terrible for families and i do not believe in making light of them. however	 we must tackle the ridiculous racist pro-israeli propaganda and anti-muslim tropes that morgan and other media repeat,Misc,
SocialMediaUser,UserComment,this is why andrew tate appeals to so many. he is fearless and his arguments on israel-palestine are spot on. all lives are sacred. piers comes across as ignorant of the nuisances of the situation: he paints the world as black white  good guys bad guys. life is shades of grey. oppression leads to resistance and pursuit for freedom.,Misc,
SocialMediaUser,UserComment,both of these interviews with andrew tate were really eye opening. everything he said stands correct to the point where piers couldnt even make a nuanced attack back at the end and just let tate have the final word in and concluded the interview in the most professional and spectacular way possible. another tate win as always.,Misc,
SocialMediaUser,UserComment,tate: genius smart and humble and knowledgeable person.,Misc,
SocialMediaUser,UserComment,i could watch an entire show with these two.,Misc,
SocialMediaUser,UserComment,who gave this white man a job !?,Misc,
SocialMediaUser,UserComment,piers: what is the example...,Misc,
SocialMediaUser,UserComment,andrews masonic hand symbol,Misc,
SocialMediaUser,UserComment,you and all your acquaintances	 are not worldliness. ask those for options	 that are more worldliness and can answer more legitimately. interview those who have been to at least  countires,Misc,
SocialMediaUser,UserComment,and there seems to be a trial by media going on here.,Misc,
SocialMediaUser,UserComment,of the precepts of gods law (sharia). the tyranny of the,Misc,
SocialMediaUser,UserComment,: they are a self defence. group not a terror group and im sad to see you unaware of this,Misc,
SocialMediaUser,UserComment,you defend israil more than natanyahu himself 	 you are not a professional journalist 	 do a visit to gaza you will understand the true reality of what israil do,Misc,
SocialMediaUser,UserComment,since when do vaccines make you get a virus	 twice,Misc,
SocialMediaUser,UserComment,youre very quick to condem israels response... because it is grossly disproportionate.,Misc,
SocialMediaUser,UserComment,im sorry piers but there is nothing wrong with providing for your partner,Misc,
SocialMediaUser,UserComment,from today tate has gotten another brother	 couldnt have shown peirces true face any better.,Misc,
SocialMediaUser,UserComment,verified review | london heathrow to las vegas. paid  for extra legroom c	//,Misc,
SocialMediaUser,UserComment,people  were getting  fired for not being  vaccinated,Misc,
SocialMediaUser,UserComment,its not the eye and ear are blind	 its the hearts,Misc,
SocialMediaUser,UserComment,based this i go with piers. too many lies from andrew.,Misc,
SocialMediaUser,UserComment,but when ur good muslim and know. does and dont then all is good inshaallah.   may allah bless all of you. and my allah. have mercy on us.,Misc,
SocialMediaUser,UserComment,they do not understand the secrets of yoga fire !!!! hahaha,Misc,
SocialMediaUser,UserComment,something of ali gi around this conversation.,Misc,
SocialMediaUser,UserComment,free palestine . until the media say otherwise,Misc,
SocialMediaUser,UserComment,piers be talking like a robot and a puppet and like he doesnt have any real life experience. its obvious hes a simp.,Misc,
SocialMediaUser,UserComment,god is love. the truth shall set all of us free before we all die. the soul that sins shall surely die. all souls belong to our lord jesus christ.,Misc,
SocialMediaUser,UserComment,i actually agree with andrew tate on everything he said here. i dont know dont pay attention to tate much before but i will know look for more of his content online after this interview,Misc,
SocialMediaUser,UserComment,slaves dont get to wear prada,Misc,
SocialMediaUser,UserComment,also to  be blamed is usa and other western countries who have let their bully do what it wants with out respect of international law and humanity; particularly usa who have vetoed all attempts for cease fire.,Misc,
SocialMediaUser,UserComment,nothing absolute nothing justify the acting of hamas !!!!!!!!,Misc,
SocialMediaUser,UserComment,im a muslim that believes in its fundamentals and i agree with piers that hamas knew the consequences and according to islamic fundamentals it is haram to lead muslims in a battle that will create these evil consequences.,Misc,
SocialMediaUser,UserComment,who wears sunglasses indoors these days?!? show some respect and take them off.,Misc,
SocialMediaUser,UserComment,the real question is who created these absolutely abhorrent conditions?,Misc,
SocialMediaUser,UserComment,the old testament-centered on jews,Misc,
SocialMediaUser,UserComment,being toxic isnt the scariest thing here	 anyone can do that	 its the fact that he seemingly fools so many people with his toxicity that is alarming.,Misc,
SocialMediaUser,UserComment,one this is confirmed that piers is paid by radical israeli government his channel host right wing zionists and he is a puppet propagating the need for a genocide. he makes no sense and tries to play with emotions that have no statistical backing. with tate you have got to admit he never backs downs or twists narrative to suit his agenda. piers is obsessed with corbyn. lets not forget corbyn has always been anti war whereas piers is a war monger and shouldnt be in this profession. shame on him. never watching piers again,Misc,
SocialMediaUser,UserComment,piers does not like people speaking the truth	 he thought he could control the interview and make tate look like hes coming from a different angle. aint it funny how corbyn is no one unless its speaking about hamas and then his view is paramount! haha they dont speak about corbyn in any way shape or form unless its about hamas	 i wonder why that is ?,Misc,
SocialMediaUser,UserComment,and i actually encourage you to find the light and convert to islam,Misc,
SocialMediaUser,UserComment,so hamas is palastinian soldiers.,Misc,
SocialMediaUser,UserComment,andrew	tate quote clap like a	performing seal  for the nhs,Misc,
SocialMediaUser,UserComment,how does piers morgan have an audience? he is such a poor interviewer.,Misc,
SocialMediaUser,UserComment,as a woman i agree with most things andrew tate says.  women need to take back their self respect and stop hankering after all those likes from strangers to prove your self worth. as for amanda holden yes she looks great for  but why prance around as though youre ! . the look at me brigade.,Misc,
SocialMediaUser,UserComment,you are lost	 smart	 but lost	 and you have an enormous ego .,Misc,
SocialMediaUser,UserComment,as soon as i clicked play on this then right away i saw morgan getting schooled by tate. clowned his bosses right away too. lmao.,Misc,
SocialMediaUser,UserComment,only people from colonial states who were built on the suffering of other people have the audacity to talk like that. you do not have sympathy for the palestinians because you cannot relate to them	 because you were never oppressed since you were always the oppressor,Misc,
SocialMediaUser,UserComment,i encourage you to find a light in life and convert to islam my bro ended interview with the banger,Misc,
SocialMediaUser,UserComment,i think andy could be a virgin and / or an incel,Misc,
SocialMediaUser,UserComment,: anybody who had a fatal illness but also died of corona	 died of corona regardless of fatal illness.,Misc,
SocialMediaUser,UserComment,piers shame on you	 you are supporting terrorism by justifying israelis actions,Misc,
SocialMediaUser,UserComment,he genocide young girls in romania,Misc,
SocialMediaUser,UserComment,: pressure cookers dont just explode	 the bad ones the ones that arent working as intended to do. good ones actually take all the pressure and make whatever youre cooking good	 and then release all the pressure through the top. so maybe not a good example but i understand what hes trying to say,Misc,
SocialMediaUser,UserComment,why is andrew tate being interviewed?,Misc,
SocialMediaUser,UserComment,people need to realise tate is obligated like every other muslim to do jihad against us	 christians and jews. i dont trust him anymore. i trust tommy robinson. i pray this mans perspicacity saves him in the end. one by one we will all be expected to choose a side.,Misc,
SocialMediaUser,UserComment,trip verified | i forgot i had purchased a hand baggage only fare. at the airport i was charged more than  euros for my bag which came out as almost as much as the fare itself cost. the staff at check-in could not have been less helpful. the whole experience was of a bad low-cost airline. boarding process saw me in category  having to board last	 not so much as a glass of water is offered. the seats have very little legroom and just one toilet for the a economy cabin.,Misc,
SocialMediaUser,UserComment,man youtube are tactical with their ad placements.,Misc,
SocialMediaUser,UserComment,in the uk	 four british women have joined a civil claim for damages against tate	 alleging they were victims of sexual and physical assault by him. the women have said they intend to commence proceedings against him.,Misc,
SocialMediaUser,UserComment,tate is the embodiment of delusion.,Misc,
SocialMediaUser,UserComment,piers is forced to be ignorant about israeli atrocities since .,Misc,
SocialMediaUser,UserComment,such leftist rhetoric from piers. andrew was spot on in regards to schooling and education,Misc,
SocialMediaUser,UserComment,if they understand thus then they commit to wanting nothing.,Misc,
SocialMediaUser,UserComment,many wont like this but i have always agreed with what tate says. he hits the nail on the head every single time. women need to stop trying to strip men of masculinity. allow a man to be the alpha protector & breadwinner if they choose to be. men & women are genetically & psychically different for a reason. women are naturally empathetic	 loving	 caregivers.,Misc,
SocialMediaUser,UserComment,if your teacher does not give you information and teach you about math you cant get  in the math exam,Misc,
SocialMediaUser,UserComment,piers is obviously censored	 he just does not care to be a rational thinker...,Misc,
SocialMediaUser,UserComment,well up until this interview i didnt think too badly of andrew tate	 but now ive realised that he is just a very confident clown.,Misc,
SocialMediaUser,UserComment,verified review | london heathrow to milan return. how british airways have fallen in their service and product - they are no better than ryanair now and frankly unless lhr is convenient to you	 i would seek another airline. not even a drink offered unless you pay although another passenger stated water was free but it was not offered. seats the same as anyone else and they insist on putting these silly yellow cabin bag bands on carry on bags like they mean anything. i checked a bag so just had a small carry on but the staff insisted it have this silly thing attached that i immediately ripped off. the only benefit was my frequent flier tier meant i got early boarding	 this is my last trip through lhr as the connection procedure is so awful. american airlines are now better than british airways and that says it all.,Misc,
SocialMediaUser,UserComment,you dont have to be a muslim or palestinian .. all you have to be is be human .. to condemn isreal..it is shame on humanity .. all .. stop the genocide and find human solutions for all .. land can be planted  houses can be built .. lives cant be back ..,Misc,
SocialMediaUser,UserComment,very clear and concise. bravo andrew tate,Misc,
SocialMediaUser,UserComment,trip verified | this review is specifically aimed at the excellent cabin crew on ba  from jfk new york to heathrow on tue th may. i was travelling back from new york following a few days break with  girlfriends. check in and boarding was all on schedule	however it was identified that there was a technical problem and the captain advised passengers that some assistance was required to rectify the issue; this resulted in over an hours delay leaving ny. despite this annoying delay	 the cabin crew more than made up for this. they were friendly	 polite and couldnt do enough to ensure our journey was comfortable and enjoyable	 they were all exceptional	 even those that were not serving in the section i was in. i do hope that this information is passed on.,Misc,
SocialMediaUser,UserComment,i am a single mother i disciplined and brought up my son alone and hes now an intelligent and grounded adult,Misc,
SocialMediaUser,UserComment,americans and brits opened the nd front only in  after russians were on the way to berlin through europe.,Misc,
SocialMediaUser,UserComment,its weak minded people like piers why society is in complete turmoil.,Misc,
SocialMediaUser,UserComment,you can see the anger on pierss face	 he was not happy at all with the outcome,Misc,
SocialMediaUser,UserComment,well its an interesting question...,Misc,
SocialMediaUser,UserComment,i think morgan should take tate last recommendation to become muslim,Misc,
SocialMediaUser,UserComment,top g still on top. his soldiers are with him. we stand with him,Misc,
SocialMediaUser,UserComment,i do not condemn hamas	 but rather i consider it a resistance to the occupation	 but i condemn israel because it is not on its land	 but hamas is on its land. this is what you forget	 sir.,Misc,
SocialMediaUser,UserComment,cant stand tate but hes spot on here,Misc,
SocialMediaUser,UserComment,at least andrew can debate about what he believes in. piers just says shit that the general public believes to please them. piers is a fraud.,Misc,
SocialMediaUser,UserComment,piers is soft as baby shit,Misc,
SocialMediaUser,UserComment,people are just so submissive to this straight liar tate. he knows people have zero self respect and gets alllllll his money from suckers. people just looove being abused and call their abuser a friendly guy...,Misc,
SocialMediaUser,UserComment,that sunglass is a joke...,Misc,
SocialMediaUser,UserComment,israel are not doing a genocide	 the one who wants genocide are palestinians.,Misc,
SocialMediaUser,UserComment,top g - yes you would!!,Misc,
SocialMediaUser,UserComment,anyone that would support at after watching this is beyond help.,Misc,
SocialMediaUser,UserComment,piers is clearly the biggest sheep of modern tv. andrew is completely right on most points - is he a criminal? i dont care	 let the justice system deal with that.,Misc,
SocialMediaUser,UserComment,nethanyahu dint care about the hostages so why are you worried piers,Misc,
SocialMediaUser,UserComment,phd pimping hoes degree,Misc,
SocialMediaUser,UserComment,honestly this was a great debate,Misc,
SocialMediaUser,UserComment,well i guess tate understands oppression closely as perpetrator of it !,Misc,
SocialMediaUser,UserComment,as usual tate is spitting nothing but facts ###,Misc,
SocialMediaUser,UserComment,verified review | pisa to london gatwick. started return flight in the shared lounge. all very pleasant and not busy for once. walked the tarmac to the plane as ba are too mean to pay for a skybridge anymore. plane fairly new and a lot better than the old crate we flew out in. took off on time. we had the front row of the business class. for once i had the meal - as it looked nice. it was a salmon salad - and i have to say it was very good indeed. my wife had a hot cheese sandwich which she said was ok. champagne was served from the bottle	 it was nice. we landed on time and closer to the terminal. not bad for ba for once.,Misc,
SocialMediaUser,UserComment,hamas was funded by israel to start the war. end of story.,Misc,
SocialMediaUser,UserComment,why does piers ask and branch off into stupid questions? did you cry? how is this relevant,Misc,
SocialMediaUser,UserComment,tate doesnt want women to be slaves but pets. what is the job of a pet ? to make its master feel good and loved	 with a slave is just about obedience.,Misc,
SocialMediaUser,UserComment,i want people to stop dying,Misc,
SocialMediaUser,UserComment,she lasted i believe two weeks because on her private phone she had the information that the uk was part up blowing up the pipe line.,Misc,
SocialMediaUser,UserComment,hes wrong with this one except the peace thing.,Misc,
SocialMediaUser,UserComment,: its official	 tate wants all people to start dying xdddd,Misc,
SocialMediaUser,UserComment,piers is broken. are you okay? it shows on your face trying to parrot the same phrase over and over without believing is so hard.. keep sweating if dont want to lose your job,Misc,
SocialMediaUser,UserComment,why is nobody talking about andrew talking absolute shits about the vaccines?,Misc,
SocialMediaUser,UserComment,st lets research how the palestinians were living in gaza..no food	 water ..supplies were given to them by the israelis. plus..unable to leave. the israelis cut off gaza for ? bad jews held under captivity. how many millions of palestinians were in impoverished and left to die. ?. when entrapped and need to find a solution for survival..yes a bunch of young people..older wiser ones..perhaps... formed a group to find a way to fight for freedom.. call it what you like (terrorism) but people will do what they can to not be enslaved and left to die. long before oct th.,Misc,
SocialMediaUser,UserComment,i agree with tate. pierce you will never escape the chains of the matrix. one must always ask for peace. history matters and the fact that you didnt understand the concept of the pressure cooker	 shows you are a shill for establishment and to those who started this mess uk and america. they amplified the animosity  between the jews and the palestinian  people. you are disappointing to say the least.  you seem to forget	 israel created hamas. lets have a body count	 which of these two nations has had the most casualties? shame on you for being so conplacent. after world war 	 the world took in many nazis. the most vile human beings and gave them safe passage.  nasa got a bunch of them. economic gain is what is the driving force for this genocde of the palestinians.,Misc,
SocialMediaUser,UserComment,he literally said a few days ago that he moved to romania because is a very christian/orthodox country..,Misc,
SocialMediaUser,UserComment,take your sunglasses off you are not a superhero lil g. my question to tant is whose they? who runs this matrix?,Misc,
SocialMediaUser,UserComment,listening to piers talk makes we want to throw away any history even written by whites.  the way he is spinning this is absolutely insane.,Misc,
SocialMediaUser,UserComment,::  *andrew tate discusses the importance of financial success for individuals challenging mainstream narratives and seeking the truth.*,Misc,
SocialMediaUser,UserComment,he called them victims himself from his own mouth,Misc,
SocialMediaUser,UserComment,andrew is so smart	 that he has the power to defy logic	 determine definitions of words	 and substantiate inconsistent arguments while sounding like he makes sense at the same time . piers isnt the best	 either	 but i feel like i am losing brain cells listening to this video.,Misc,
SocialMediaUser,UserComment,if tate was a black man speaking against atrocities in american i wonder how different the comment would have been.,Misc,
SocialMediaUser,UserComment,the fact that piers claims there is no justification for what happened to isreal while defending the bombing of all palestinians mostly children is disgusting. they are both  undefendable or both explainable.,Misc,
SocialMediaUser,UserComment,its against my guts to subscribe to this channel	 morgan is an idiot or hes part of the matrix,Misc,
SocialMediaUser,UserComment,piers problem is speaking on the issues from now as if this conflict just started.. israel is in the wrong for this according history...,Misc,
SocialMediaUser,UserComment,andrew tate speaks freely without intimidation from anyone compared to piers who speaks limitedly because he is afraid of his boss	 even though this is contrary to the facts,Misc,
SocialMediaUser,UserComment,hope youll find out asap 	 its still time 	 com on mr piers,Misc,
SocialMediaUser,UserComment,my observation was if you flip the roles of andrews tweet as if it was a woman tweeting it it would have read men are terrible fathers because they arnt emotional,Misc,
SocialMediaUser,UserComment,trip verified | british airways changed plane and consequently seating separating family in business class. no co-ordination at airport and apparently not one ba manager at rome airport who i could speak to. had to call ba customer service in uk which was a waste of time. given bulkhead seats but upon boarding could not take seat as engineers trying to secure cabin divider in changed position. failed to do this and left the plane with it unsecured as pilot did not want to miss take off slow. advised stewardess but they did not care. could not recline seat for fear of cabin divider falling and curtain was in front of seat. waste of time paying to go business class with ba. they did make us wear a seat belt upon take off so if the bulk head fell we could not get out of the way.,Misc,
SocialMediaUser,UserComment,you get rid of the terror group by building each other up...us constantly tearing each other down just creates new enemies. isreals treatment of palestinians created hamas. its human nature. it can and has happened in any civilized nations (incredibly racist way pierce said it.),Misc,
SocialMediaUser,UserComment,bro andrew big love	 be correct please from last three podcasts you are not a leader. much love,Misc,
SocialMediaUser,UserComment,i like the way tate slammed short ben shapiro,Misc,
SocialMediaUser,UserComment,finaly andrew tate takes a stand for what is right instead of fighting women for being free and successful	 he was able not judge someones actions (hamass actions) based on the fact that hes living in a better different situation	 he should think the same about women,Misc,
SocialMediaUser,UserComment,andrew says what he believes 	 mashallah,Misc,
SocialMediaUser,UserComment,andrew tate is an idiot	 if toxic masculinity is a thing	 he certainly is the embodiment of it... after seeing this im sure he is guilty of what they have him in for...,Misc,
SocialMediaUser,UserComment,isreal  is love	 isreal of peace !,Misc,
SocialMediaUser,UserComment,as a woman	 i completely agree with andrews tweet. anything career wise gives me extreme amount of stress. yes i want to gym until 	 and have endless amounts of spending money	 but designer things and take care of myself physically. any woman who says that isnt their ideal life is just lying to themselves.,Misc,
SocialMediaUser,UserComment,there were tears running down my face but i was not crying! lol he is good	 he should work for israel!,Misc,
SocialMediaUser,UserComment,tate salam from dagestan,Misc,
SocialMediaUser,UserComment,its okay for a women to get there titts out lol complete joke.,Misc,
SocialMediaUser,UserComment,hahahah unbeatable like always... illuminatis nightmare,Misc,
SocialMediaUser,UserComment,tate actually destroyed pierce,Misc,
SocialMediaUser,UserComment,and for andrew hes so wrapped up in himself like saying hes the most googled man made him a target hence the ways hes treated	 so hes the male equilvilent of kim k	 and shes not been to jail........also suggesting that being famous means being powerfull	 the constant mentionm of the push ups was an odd choice	 i love the message about how men should be more confident and look after themselves but he lost me when he basicly said women should devote their day to bettering their appearance for him	 he never suggested studying or becoming more educated or learning languages etc	 he said be a barbie and then claims he gets mis-quoted,Misc,
SocialMediaUser,UserComment,the guy might be high iq	 extremely wealthy and highly succesful. but his view on women and what they can or cannot do is ridiculous. that he can have multiple women and sleep with them while having children is just disgusting. ofcourse	 all the women should worship him and not sleep around.,Misc,
SocialMediaUser,UserComment,piers morgan is een idiot.,Misc,
SocialMediaUser,UserComment,pierce morgan is brainwashed. he closed minded and cuts people off constantly.,Misc,
SocialMediaUser,UserComment,tate thank u for making peter look a scam the nakbar was the strat of october  why is it that peter ignorant about the fact the israel fired upon its own people or were not guard the border,Misc,
SocialMediaUser,UserComment,were you nice to me? yes. loverboy!,Misc,
SocialMediaUser,UserComment,who knew piers was so obtuse?,Misc,
SocialMediaUser,UserComment,i would love to see these guys speak off camera.,Misc,
SocialMediaUser,UserComment,you have a choice to be a slave or rich till death. the actions you take every day will determine your future!,Misc,
SocialMediaUser,UserComment,piers	 doesnt need those bits of paper. hes as transparant as glass. it must be andrews fault for this war thats been raging for years. whats terror to some is life to others. black and white  	 pick a side divide and conquer. thats the msm matrix for you.,Misc,
SocialMediaUser,UserComment,i can do like a million pushups tho,Misc,
SocialMediaUser,UserComment,i know a few people who died hours after they had the shot.  young too   elderly people who had lung problems only accelerated their death. it was a virus invented by humans and it was released to reduce numbers. hospitals were getting payed to put people in isolation rooms wtf is piers talking about.,Misc,
SocialMediaUser,UserComment,this guy is a con man.,Misc,
SocialMediaUser,UserComment,lhr-cph-lhr. business class on the way out and economy on the return trip. flight on time on both trips staff as usual excellent both within the airport and on the planes. no inflight entertainment at all both operated by as whose seats were looking just a little tired. the biggest gripe i have is the food on the business flight we had some sandwiches which were bordering on being stale and on the return trip was a cold chicken wrap which was very short on imagination. quite disappointed that the food appears to have gone downhill badly since our last flights. come on ba these are the sorts of things which gave you a clear lead over most of your rivals.,Misc,
SocialMediaUser,UserComment,much more bearable of a playback speed of . for tates voice and even only lasted  minutes at that.,Misc,
SocialMediaUser,UserComment,thanks andrew tate for standing to this bigot,Misc,
SocialMediaUser,UserComment,gatwick to orlando on th november. take the same flight every year	 and in previous years everything has been great apart from the food. this year they have upped their game with the food service and standard. in the past	 there has been a huge noticeable difference between club world from gatwick and heathrow	 now very little difference.,Misc,
SocialMediaUser,UserComment,:  speculations on andrew tates arrest linked to social media post,Misc,
SocialMediaUser,UserComment,piers morgan is so in love with the sound of his voice and so obsessed with being right that he might as well have this interview by himself,Misc,
SocialMediaUser,UserComment,wait till they find out who actually in reality was playing the strings to the genocide that occured in ww,Misc,
SocialMediaUser,UserComment,free tate ! hes the man!!,Misc,
SocialMediaUser,UserComment,how long until they try to remove the video?,Misc,
SocialMediaUser,UserComment,piers need a master like bassem to learn,Misc,
SocialMediaUser,UserComment,rhetorical question:  why is one mans lighting bright and the other mans lighting dark?,Misc,
SocialMediaUser,UserComment,inhumane conditions ? they look pretty fed to me my guy,Misc,
SocialMediaUser,UserComment,also hes saying that romanian dont believe much in depression like i never did but when i had it still didnt accept it and thats because we have strong belief in god	 our lifestyle is busy and have strong mindsets and dont accept going to that point where he allow to be weaker that even mental health.. were a close nation which talks fast and get rid of anything that doesnt serve us. theres medical support available urgently and things are solved immediately	 were not having our power taken by being left to suffer   instead there are many ways to solve problems in any area of life!,Misc,
SocialMediaUser,UserComment,wait a minute 	what is this anti blm talk of andrew tate doesnt he realise he is black too 	or is he thinking im not black im o.j.......ok !!!,Misc,
SocialMediaUser,UserComment,like how tate stated trust in god. give all to god he will provide. definitely have found this to be true.,Misc,
SocialMediaUser,UserComment,andrew is a stone cold assassin. hell yea,Misc,
SocialMediaUser,UserComment,morgan is a shill. covid was bullshit.   tate is right and morgan is a bata. there is something wrong with morgan.,Misc,
SocialMediaUser,UserComment,short shapiro will never wear an idf uniform,Misc,
SocialMediaUser,UserComment,now i  have zero respect for andrew tate.,Misc,
SocialMediaUser,UserComment,two big babies fighting for an hour,Misc,
SocialMediaUser,UserComment,best video .. piece lay down .. go home please stop sticking around you scum of the earth pierce,Misc,
SocialMediaUser,UserComment,piers is either naive or fake and i dont believe he is naive....,Misc,
SocialMediaUser,UserComment,every time these two are having a conversation im like theyre here to just argue for the sake of arguing,Misc,
SocialMediaUser,UserComment,best response totally agree with andrew,Misc,
SocialMediaUser,UserComment,i cant believe piers morgan made tate and greta thunberg agree on something,Misc,
SocialMediaUser,UserComment,i would have liked it more if he would have taken off his sunglasses. the eyes normally tell their own part of a story,Misc,
SocialMediaUser,UserComment,andrew coward tate cant let piers talk,Misc,
SocialMediaUser,UserComment,best two lines that nailed it were,Misc,
SocialMediaUser,UserComment,he is going to jail. relish every moment of your freedom.,Misc,
SocialMediaUser,UserComment,this interview is fun,Misc,
SocialMediaUser,UserComment,do your jobs probably or dont,Misc,
SocialMediaUser,UserComment,so basically the greatest alpha male of all time was just a nice guy.,Misc,
SocialMediaUser,UserComment,the nazis were defeated by russia.,Misc,
SocialMediaUser,UserComment,dream big	 work hard and never let anyone dull your sparkle,Misc,
SocialMediaUser,UserComment,mr morgan do you comdemn israel  for stealing palestinian land and establishing an aparthied system	 creating worlds one and only open air prison?,Misc,
